"","Countryname","Country","EMERGING_RISK_HEALTH_AV","EMERGING_RISK_MACRO_FISCAL_AV","EMERGING_RISK_FRAGILITY_INSTITUTIONS_AV","OVERALL_HEALTH_AV","OVERALL_FOOD_SECURITY_AV","OVERALL_MACRO_FISCAL_AV","OVERALL_SOCIOECONOMIC_VULNERABILITY_AV","OVERALL_NATURAL_HAZARDS_AV","OVERALL_FRAGILITY_INSTITUTIONS_AV","OVERALL_FLAGS_AV","OVERALL_FLAGS_AV_MED","EMERGING_RISK_FRAGILITY_INSTITUTIONS_MULTIDIMENSIONAL_SQ","EMERGING_RISK_HEALTH_SQ_ALT","OVERALL_HEALTH_FILTER_10","OVERALL_FOOD_SECURITY_FILTER_10","OVERALL_MACRO_FISCAL_FILTER_10","OVERALL_SOCIOECONOMIC_VULNERABILITY_FILTER_10","OVERALL_NATURAL_HAZARDS_FILTER_10","OVERALL_FRAGILITY_INSTITUTIONS_FILTER_10","OVERALL_FLAGS_FILTER_10","OVERALL_FLAGS_FILTER_10_MED","OVERALL_HEALTH_FILTER_7","OVERALL_FOOD_SECURITY_FILTER_7","OVERALL_MACRO_FISCAL_FILTER_7","OVERALL_SOCIOECONOMIC_VULNERABILITY_FILTER_7","OVERALL_NATURAL_HAZARDS_FILTER_7","OVERALL_FRAGILITY_INSTITUTIONS_FILTER_7","OVERALL_FLAGS_FILTER_7","OVERALL_FLAGS_FILTER_7_MED","OVERALL_HEALTH_FILTER_7_5","OVERALL_FOOD_SECURITY_FILTER_7_5","OVERALL_MACRO_FISCAL_FILTER_7_5","OVERALL_SOCIOECONOMIC_VULNERABILITY_FILTER_7_5","OVERALL_NATURAL_HAZARDS_FILTER_7_5","OVERALL_FRAGILITY_INSTITUTIONS_FILTER_7_5","OVERALL_FLAGS_FILTER_7_5","OVERALL_FLAGS_FILTER_7_5_MED","OVERALL_HEALTH_GEO","OVERALL_FOOD_SECURITY_GEO","OVERALL_MACRO_FISCAL_GEO","OVERALL_SOCIOECONOMIC_VULNERABILITY_GEO","OVERALL_NATURAL_HAZARDS_GEO","OVERALL_FRAGILITY_INSTITUTIONS_GEO","OVERALL_FLAGS_GEO","OVERALL_FLAGS_GEO_MED","UNDERLYING_RISK_HEALTH","UNDERLYING_RISK_FOOD_SECURITY","UNDERLYING_RISK_MACRO_FISCAL","UNDERLYING_RISK_SOCIOECONOMIC_VULNERABILITY","UNDERLYING_RISK_NATURAL_HAZARDS","UNDERLYING_RISK_FRAGILITY_INSTITUTIONS","UNDERLYING_FLAGS","UNDERLYING_FLAGS_MED","EMERGING_RISK_HEALTH","EMERGING_RISK_FOOD_SECURITY","EMERGING_RISK_SOCIOECONOMIC_VULNERABILITY","EMERGING_RISK_MACRO_FISCAL","EMERGING_RISK_NATURAL_HAZARDS","EMERGING_RISK_FRAGILITY_INSTITUTIONS","EMERGING_FLAGS","EMERGING_FLAGS_MED","EMERGING_RISK_FRAGILITY_INSTITUTIONS_MULTIDIMENSIONAL","H_coefvar","M_coefvar","Fr_coefvar","NH_coefvar","F_coefvar","S_coefvar","RELIABILITY_SCORE_UNDERLYING_RISK","RELIABILITY_SCORE_EMERGING_RISK"
"78","Ecuador","ECU",1.72988963132716,10,NA,5.92841297816148,4.07177033492823,7.81842234801871,7.42857142857143,8.41666666666666,0,3,3.5,1.77827941003892,8.43019925999556,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,10,0,1,1,5.81011387948068,3.92818304175981,7.50789231145294,6.9693205243717,8.29658564310243,0,2,3,4.75,5.14354066985646,5.63684469603741,4.85714285714286,9.83333333333333,0,0,0.5,7.10682595632296,3,10,10,7,0,2,3,3.16227766016838,1.3963950120485,NA,NA,1.4142135623731,NA,1.14994311077386,0,0.3
"79","Equatorial Guinea","GNQ",NA,5.77024647887324,NA,5.55555555555556,5.20334928229665,7.13106220079522,NA,1.58333333333334,0,1,2,1.54988184536555,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,5.19937427225301,7.00001633445097,NA,0,0,1,1.5,10,5.4066985645933,8.49187792271721,6.14285714285714,3.16666666666667,0,1,1.5,1.11111111111111,5,NA,5.77024647887324,0,0,0,0,2.40213373459373,1.37792410409776,NA,NA,NA,NA,NA,0,0.4
"80","Fiji","FJI",3.24471532041643,NA,NA,9.43,2.95215311004785,NA,7.28571428571428,2.41666666666667,0,2,2,1,3.16227766016838,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,10,0,0,0,0,0,1,1,9.41275730060007,2.21456682448186,NA,6.76123403782813,0,0,1,1.5,8.86,4.90430622009569,NA,4.57142857142857,4.83333333333333,0,0,0.5,10,1,10,NA,0,0,2,2,1,0.802392561367204,NA,NA,NA,NA,NA,0,0.3
"81","Greece","GRC",2.23922956908153,7.09066901408451,NA,4.83243972247518,1.55980861244019,5.6346158262645,1.92857142857143,4.08333333333333,0,0,0.5,1.6318183155401,6.71742394125076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56600024048277,0.599042297873154,5.44323475736897,1.60356745147455,0,0,0,0.5,3.25,0.119617224880383,4.1785626384445,0.857142857142856,8.16666666666667,0,0,0.5,6.41487944495036,3,3,7.09066901408451,0,0,0,0.5,2.66283101493214,0.959588262461468,NA,NA,NA,NA,NA,0,0.2
"82","Guyana","GUY",1.52056441033367,9.64348591549297,NA,6.554,NA,6.39416481351808,3.07142857142857,2.33333333333333,0,0,1,1.76221345398424,2.42385026127398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,6.4600061919475,NA,5.50701879774288,0,0,0,0,1,7.66,4.66507177033493,3.1448437115432,6.14285714285714,4.66666666666667,0,0,0.5,5.448,NA,0,9.64348591549297,0,0,0,0.5,3.10539625740307,1.43901848763089,NA,NA,NA,NA,NA,0,0.4
"83","Hungary","HUN",0.992811727338505,1.36883802816901,NA,6.75,2.96650717703349,2.59833730106457,2.12904761904762,2.16666666666667,0,0,0.5,1.08165314034204,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91607978309962,2.15987772115343,2.28903653707249,2.05472741790846,0,0,0,0.5,3.5,0.933014354066986,3.82783657396013,1.57142857142857,4.33333333333333,0,0,0,10,5,2.68666666666667,1.36883802816901,0,0,1,1,1.1699735160118,2.35550710272748,NA,NA,NA,NA,NA,0,0.3
"84","Kazakhstan","KAZ",2.26437765467289,9.29137323943663,NA,6.3583490522959,NA,8.13787219687805,4.45967568688418,2.5,0,1,1.5,1.74590245865098,7.47094152982825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33878938701295,NA,8.05570600490963,3.27125575390005,0,0,1,1.5,5.86,1.26794258373206,6.98437115431947,1.42857142857143,5,0,0,0,6.85669810459181,NA,7.49077994519693,9.29137323943663,0,0,0,1,3.04817539512355,0.820204706091042,NA,NA,NA,NA,0.734440744476283,0,0.3
"85","Malaysia","MYS",1.41080813811917,2.16109154929577,NA,5.72056,NA,1.08054577464789,5.03527875037605,6.75,5,0,2,2.1560969800068,5.59740015552807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.5,5.03223210911421,NA,0,4.39129529748218,6.74536878161602,0,0,1,3,2.3444976076555,0,2.57142857142857,6.5,0,0,0,8.44112,NA,7.49912892932354,2.16109154929577,7,10,1,2.5,4.64875418719443,1.04622832499722,NA,1.73205080756888,1.4142135623731,NA,1.07085068496688,0,0.4
"86","Nicaragua","NIC",1.68589088496644,3.4375,NA,8.25,4.89712918660287,4.90943422348019,8.57142857142857,4.66666666666667,0,2,2,1.36163490766575,7.93767220446827,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,5,0,0,10,0,0,1,1.5,8.06225774829855,4.51472868726541,4.6835834610292,8.45154254728516,0,0,2,2,6.5,6.79425837320574,6.38136844696038,7.14285714285714,9.33333333333333,0,0,1,10,3,10,3.4375,0,0,2,2,1.85404962177392,1.11146045923123,NA,NA,NA,NA,0.549197141929013,0,0.3
"87","Oman","OMN",2.19073919757037,2.46919014084507,NA,7.69,3.11483253588516,2.90238980337848,4.85714285714285,6.83333333333333,0,1,1.5,1.25354126095115,6.67856582580081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,1,7.3348483283569,3.11271508739733,2.86987885164798,4.35889894354067,6.83130051063973,0,1,1.5,5.38,3.22966507177033,3.33558946591189,2.71428571428571,6.66666666666667,0,0,0,10,3,7,2.46919014084507,7,0,1,2,1.57136569290699,0.933850828721291,NA,NA,1.4142135623731,NA,NA,0,0.3
"88","Palau","PLW",NA,NA,NA,4.81,NA,NA,NA,1.83333333333334,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,9.62,NA,NA,4,3.66666666666667,0,0,0.5,0,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0.2,0.8
"89","Poland","POL",1.06865600955479,0.444542253521117,NA,5.96689519051539,1.89473684210526,1.25322116367909,5.42857142857143,1.08333333333334,0,0,1,0.816541498907863,9.4940983674232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13032824608815,1.53896752812773,0.957393182218721,2.9277002188456,0,0,0,0.5,2.92,0.789473684210526,2.06190007383707,0.857142857142856,2.16666666666667,0,0,0,9.01379038103079,3,10,0.444542253521117,0,0,1,1.5,0.666740019438699,2.21863660736235,NA,NA,NA,NA,1.15420607352302,0,0.3
"90","Saint Lucia","LCA",NA,NA,NA,4.51248,1,NA,5.72216061183384,1.33333333333334,0,0,0.5,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80389568731846,1,NA,5.60525983686817,0,0,0,0.5,6.94,NA,NA,4.57142857142857,2.66666666666667,0,0,0,2.08496,1,6.87289265223912,NA,0,0,0,0,1,0.930903840303278,NA,NA,NA,NA,NA,0.2,0.4
"91","Solomon Islands","SLB",NA,NA,NA,9.74538461538462,NA,NA,7.76254213423955,4,5,2,2.5,3.16227766016838,8.16260773590352,0,0,0,0,0,0,0,0,10,0,0,10,0,0,2,2,10,0,0,10,0,0,2,2,9.74471059679992,NA,NA,7.74489194797227,0,0,2,2,9.86,9.13875598086125,NA,8.28571428571428,8,10,1,3,9.63076923076923,NA,7.23936998276483,NA,0,0,0,1,1,2,NA,NA,NA,NA,NA,0,0.6
"92","United Arab Emirates","ARE",2.61335330764999,0,NA,7.33,3.03827751196172,1.52012060054147,3.71428571428571,2.66666666666667,0,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82641926635041,2.32008084333654,0,1.73205080756888,0,0,0,0.5,4.66,1.07655502392344,3.04024120108294,0.428571428571429,5.33333333333333,0,0,0,10,5,7,0,0,0,1,1.5,1,0.948116648693482,NA,NA,NA,NA,NA,0,0.3
"93","Azerbaijan","AZE",1.1349314952811,9.73151408450705,NA,5.67155963516799,3.61722488038277,8.59791308458678,4.7502380952381,6.75,5,1,2.5,3.14083487001808,6.4243556423949,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,10,0,5,0,1,1.5,5.47276291973311,3.56417582090119,8.52285504881365,4.66552707174044,6.74536878161602,0,1,2,7.16,4.23444976076555,7.46431208466651,3.85714285714286,6.5,0,0,1,4.18311927033599,3,5.64333333333334,9.73151408450705,7,10,1,2,9.86484368072148,1.42043384136274,NA,1.73205080756888,1.4142135623731,NA,NA,0,0.3
"94","Bahrain","BHR",1.75982286835823,8.8512323943662,NA,8.06,2.76315789473684,7.2378854563512,2.58880952380953,0,0,2,2,1.72484842271296,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,7.82304288624318,1.62221421130762,7.05578468611805,2.43662530093219,0,0,2,2,6.12,0.526315789473683,5.62453851833621,1.71428571428572,0,0,0,0,10,5,3.46333333333333,8.8512323943662,0,0,1,1.5,2.97510208133539,1.47768539390522,NA,NA,NA,NA,NA,0,0.3
"95","Bangladesh","BGD",2.76643381457276,9.07130281690141,NA,7.530794032014,NA,6.31727828514281,8.42857142857143,5,5,2,3.5,3.08615273861731,8.37102932999782,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,10,0,0,5,0,0,1,1.5,7.51616288489174,NA,5.68536312036519,8.28078671210825,0,0,2,2.5,8,8.03827751196172,3.5632537533842,6.85714285714286,10,0,1,2,7.06158806402801,NA,10,9.07130281690141,0,10,2,3,9.52433872607512,0.755301912899227,NA,1.73205080756888,NA,NA,NA,0,0.4
"96","Bhutan","BTN",0.170889836905105,10,NA,3.71153846153846,5.99282296650718,6.34168102387398,7.22584747396287,2.08333333333333,0,1,2,1.77827941003892,3.16227766016838,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,0,0,0,10,0,0,1,1,2.96807630007669,5.91001096996205,5.18011780536695,7.2230031645572,0,0,1,2,5.94,6.98564593301436,2.68336204774797,7.42857142857143,4.16666666666667,0,0,0.5,1.48307692307692,5,7.0231235193543,10,0,0,1,1.5,3.16227766016838,2.44594288575716,NA,NA,NA,NA,NA,0,0.3
"97","Burundi","BDI",0.176685430105241,3.70158450704226,NA,9.83153846153846,7.46411483253589,6.85079225352113,9.65689837110499,2.16666666666667,7.38005706461916,4,4.5,6.47889972841807,6.5567105649671,0,0,0,0,0,0,0,0,10,0,0,10,0,0,2,2,10,0,0,10,0,0,2,2,9.83009507740231,7.0456474738209,6.084064847651,9.65080138755844,0,6.89935803480174,3,4,10,9.92822966507177,10,10,4.33333333333333,10,4,4.5,9.66307692307692,5,9.31379674220999,3.70158450704226,0,4.76011412923833,0,1,4.19761416908957,2.41400915864575,NA,1.73205080756888,NA,NA,NA,0,0.3
"98","Cambodia","KHM",2.32305934706406,10,NA,5.96673890202259,NA,7.35078759537288,5.05936665762038,4,0,1,2,1.77827941003892,5.31483153103147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82711026833434,NA,6.85680333008448,3.89716203909123,0,0,0,1,7.25,9.33014354066986,4.70157519074576,8.28571428571428,8,0,0,2,4.68347780404518,NA,1.83301902952648,10,0,0,1,1,3.16227766016838,0.570698523716693,NA,NA,NA,NA,NA,0,0.4
"99","China","CHN",NA,0,NA,7.18,NA,1.44628353433424,5.53394393447657,5,4.80501397631858,1,2,1.76068296648959,3.16227766016838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60302960768767,NA,0,5.2262203772537,0,0,0,1,4.36,2.91866028708134,2.89256706866847,3.71428571428571,10,0,1,1,10,NA,7.35360215466743,0,0,9.61002795263715,1,2,3.10000450848658,2.44889807312943,NA,1.73205080756888,NA,NA,1.53449209875768,0,0.3
"100","Comoros","COM",NA,NA,NA,5.09856,NA,NA,6.93224635390378,1.41666666666666,5,0,1.5,3.16227766016838,3.16227766016838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.5,1.40399430198274,NA,NA,6.73566041075133,0,0,0,0.5,10,8.22966507177034,NA,8.57142857142857,2.83333333333333,10,2,3,0.19712,NA,5.29306413637899,NA,0,0,0,0,1,2.42976116625553,NA,NA,NA,NA,NA,0,0.5
"101","Congo","COG",0.864424892352697,9.86355633802818,NA,7.18769230769231,NA,8.72238855542807,8.85714285714286,2.41666666666667,10,4,4,9.96571314901109,5.41172292274152,0,0,0,0,0,10,1,1,0,0,10,10,0,10,3,3,5,0,10,10,0,10,3,3.5,6.87642125169548,NA,8.64741569509747,8.7831006565368,0,10,3,3.5,9.28,10,7.58122077282796,7.71428571428572,4.83333333333333,10,2,3.5,5.09538461538462,NA,10,9.86355633802818,0,10,2,2.5,9.93154385683725,2.17750301789808,NA,1.73205080756888,NA,NA,NA,0,0.4
"102","France","FRA",1.19266892553448,2.90933098591549,NA,6.04547179700161,1.5,1.45466549295774,5.09571428571429,2,0,0,1,1.30601535525066,9.79333630281489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89666815140745,0,0,2.34459865587756,0,0,0,0,2.5,0,0,0.571428571428571,4,0,0,0,9.59094359400321,3,9.62,2.90933098591549,0,0,0,1,1.70567610815052,1.85430089990509,NA,NA,NA,NA,NA,0,0.3
"103","Gabon","GAB",1.0845369789668,3.17341549295775,NA,7.98940826245927,3.80143540669857,4.69432527047592,8.07142857142857,1.25,0,2,2,1.33469408076747,7.73228072752054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,1,7.73228072752053,2.56960518628779,4.44111733617549,7.83763812819726,0,0,2,2,10,6.60287081339713,6.21523504799409,6.14285714285714,2.5,0,1,1,5.97881652491855,1,10,3.17341549295775,0,0,1,1,1.78140828923572,2.17080328173336,NA,NA,NA,NA,NA,0,0.3
"104","Gambia","GMB",0.561673944556294,7.0906690140845,NA,7.48576923076923,6.25598086124402,7.32671526018033,8.28571428571428,5.25,0,3,4,1.6318183155401,2.27239630019113,0,0,0,0,0,0,0,0,0,0,10,10,0,0,2,2,5,0,10,10,0,0,2,2.5,7.27490417594835,6.12860576415551,7.32291189851847,8.18535277187245,4.94974746830583,0,3,3.5,9.25,7.51196172248804,7.56276150627616,9.57142857142857,3.5,0,0,2,5.72153846153846,5,7,7.0906690140845,7,0,0,1.5,2.66283101493213,1.1677323094269,NA,NA,1.4142135623731,NA,NA,0,0.3
"105","Germany","DEU",1.05748668283284,0,NA,2.59465483709642,1.5,0,2.00738095238095,1.25,0,0,0,1,6.62518654393433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87388573273673,0,0,1.40271844916186,0,0,0,0,0.799999999999999,0,0,0.571428571428571,2.5,0,0,0,4.38930967419285,3,3.44333333333333,0,0,0,0,0,1,1.93283041432043,NA,NA,NA,NA,NA,0,0.2
"106","Kiribati","KIR",NA,NA,NA,9.23846153846154,NA,NA,NA,5.83333333333333,5,1,2,3.16227766016838,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,10,0,0,0,0,0,1,1,9.20702073252965,NA,NA,NA,5.71547606649408,0,1,1.5,10,5.76555023923445,NA,9.71428571428571,4.66666666666667,10,2,2.5,8.47692307692308,NA,NA,NA,7,0,0,1,1,NA,NA,NA,1.4142135623731,NA,NA,0,0.7
"107","Korea DPR","PRK",NA,6.43045774647888,NA,3.375,NA,8.21522887323944,NA,3.5,5,1,1.5,2.8317862731821,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,8.01901349698258,NA,0,0,1,1,6.75,8.63636363636364,10,9,7,0,1,2.5,0,NA,NA,6.43045774647888,0,10,1,1,8.01901349698258,NA,NA,1.73205080756888,NA,NA,NA,0,0.6
"108","Kuwait","KWT",2.7207954774192,6.8705985915493,NA,7.39,NA,3.43529929577465,1.28571428571428,0.5,0,1,1,1.61900669250912,9.01608582252763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91375440697744,NA,0,0,0,0,0,0.5,4.78,0.645933014354066,0,2.57142857142857,1,0,0,0,10,NA,0,6.8705985915493,0,0,1,1,2.62118267038932,0.834840388005173,NA,NA,NA,NA,NA,0,0.4
"109","Luxembourg","LUX",0.287633521204329,10,NA,7.0063,1.5,5,2.11857142857143,0,0,1,1.5,1.77827941003892,8.68461913015344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,6.78000176991127,0,0,1.70209954384074,0,0,0,0.5,5.24,0,0,0.857142857142856,0,0,0,0,8.7726,3,3.38,10,0,0,1,1.5,3.16227766016838,1.4936685421937,NA,NA,NA,NA,NA,0,0.3
"110","Madagascar","MDG",0.5111567319528,6.78257042253521,NA,6.06538461538462,10,7.36341171877438,7.91325720718929,9.25,3.45280983250844,4,4.5,2.61606928464557,2.35946613745546,0,10,0,0,0,0,1,1,0,10,0,10,10,0,3,3,0,10,0,10,10,0,3,3,4.61602559651615,10,7.34046698301729,7.89646065527934,9.21954445729289,0,4,4,10,10,7.94425301501354,8.42857142857143,8.5,0,2,3.5,2.13076923076923,10,7.39794298580715,6.78257042253521,10,6.90561966501688,2,2.5,6.84381850206601,1.83452196929341,NA,1.73205080756888,1.4142135623731,0.526782687642637,NA,0,0.1
"111","Malta","MLT",2.07236498426853,0,NA,8.27,NA,0.501784395766675,1.85714285714286,1.25,0,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,8.08702664766229,NA,0,1.4638501094228,0,0,1,1,6.54,0,1.00356879153335,0.714285714285714,2.5,0,0,0,10,NA,3,0,0,0,1,1,1,1.44312406873384,NA,NA,NA,NA,NA,0,0.4
"112","Mexico","MEX",2.10357754913935,4.66989436619718,NA,5.5338476561595,4.11483253588517,3.57817878536293,5.78571428571428,4.75,0.65777165810446,0,1,1.57435639406235,8.25693363926282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38286216406809,4.01849789832615,3.40756812266242,5.65685424949238,0,0,0,1,4.25,3.22966507177033,2.48646320452868,4.57142857142857,9.5,0,0,0.5,6.817695312319,5,7,4.66989436619718,0,1.31554331620892,0,0.5,2.47859805552502,1.08909470564019,NA,1.73205080756888,NA,NA,0.659073672105308,0,0.2
"113","Micronesia","FSM",NA,NA,NA,0,NA,NA,NA,6.16666666666667,NA,0,0.5,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.5,0,NA,NA,NA,6.11010092660779,NA,0,0.5,NA,NA,NA,8,5.33333333333333,10,1,1.5,0,NA,NA,NA,7,NA,0,0.5,NA,NA,NA,NA,1.4142135623731,NA,NA,0.3,0.8
"114","Moldova Republic of","MDA",1.22782575168438,3.70158450704224,NA,8,4.79665071770335,5.32759510855435,6.4345238095238,2.58333333333333,0,1,2,1.38706533194159,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,7.74596669241483,4.79233838298523,5.07339720152705,5.61142541945406,0,0,1,2,6,4.5933014354067,6.95360571006646,3.28571428571428,5.16666666666667,0,0,0,10,5,9.58333333333333,3.70158450704224,0,0,1,1.5,1.92395023507424,1.98643755680648,NA,NA,NA,NA,1.04797936062705,0,0.3
"115","Mongolia","MNG",1.44615009614114,3.56954225352113,NA,7.125,5.10047846889952,4.2555439547202,6.25496962893527,1.58333333333334,0,1,2,1.37452654624142,3.27317217767121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.5,6.51920240520265,4.647888855534,4.19988761950932,6.12778069853619,0,0,0,1,4.25,7.20095693779904,4.94154565591927,5,3.16666666666667,0,0,0.5,10,3,7.50993925787054,3.56954225352113,0,0,1,1.5,1.88932322632236,1.44075911529154,NA,NA,NA,NA,1.70113332067489,0,0.3
"116","Morocco","MAR",1.65930822136435,4.22975352112676,NA,5.49588547296476,NA,4.03187159196874,8.14285714285715,3.08333333333333,5,1,2,2.55022656381729,7.19982168334624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0.5,5.49000755364642,NA,4.02701269879265,7.92824967172092,0,0,1,1.5,5.75,3.49282296650718,3.83398966281073,6.28571428571429,6.16666666666667,0,0,0,5.24177094592952,NA,10,4.22975352112676,0,10,2,2,6.50365552679934,1.04403798655954,NA,1.73205080756888,NA,NA,1.03883012277339,0,0.4
"117","Nauru","NRU",NA,NA,NA,4.92,NA,NA,NA,1.5,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,9.84,NA,NA,5.42857142857143,3,0,0,0.5,0,NA,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0.2,0.8
"118","Panama","PAN",2.30608527584504,2.24911971830986,NA,7.5619,3.04784688995215,1.52174174446135,6.71428571428572,4.33333333333333,0,1,1.5,1.22462506264754,7.15440229353925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.5,7.20302630843453,2.2573643436327,1.33664476208016,5.8554004376912,0,0,1,1.5,5.26,5.09569377990431,0.794363770612849,3.42857142857143,8.66666666666667,0,0,0.5,9.8638,1,10,2.24911971830986,0,0,1,1.5,1.49970654406449,0.947090004140565,NA,NA,NA,NA,1.06131270663587,0,0.3
"119","Rwanda","RWA",2.62599518891434,8.19102112676057,NA,8.75,7.03349282296651,6.92008600024959,4.49056813807768,2.08333333333333,0,2,2.5,1.69174348054708,6.30208661109527,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,1,10,0,0,0,0,0,1,1,8.66025403784439,6.733121729901,6.80237562584212,1.04796346574647,0,0,1,2,7.5,9.06698564593302,5.64915087373862,8.85714285714286,4.16666666666667,0,0,1.5,10,5,0.123993419012507,8.19102112676057,0,0,1,1.5,2.86199600397355,0.926229230096911,NA,NA,NA,NA,NA,0,0.3
"120","Samoa","WSM",NA,NA,NA,4.36,2.10287081339713,NA,NA,2.08333333333333,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79045849625013,NA,NA,0,0,0,0,8.72,3.20574162679426,NA,7.14285714285714,4.16666666666667,0,0,1,0,1,NA,NA,0,0,0,0,1,NA,NA,NA,NA,NA,NA,0,0.6
"121","Sao Tome and Principe","STP",NA,4.18573943661971,NA,5.26074,NA,5.33277865259487,9.42857142857143,0.25,0,1,2,1.43035239491669,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,0,0,0,10,0,0,1,1,2.2835936591259,NA,5.2079582558414,9.4112394811432,0,0,1,1.5,10,8.20574162679426,6.47981786857003,8.85714285714286,0.5,0,1,2,0.52148,NA,10,4.18573943661971,0,0,1,1,2.04590797364391,2.22894193867673,NA,NA,NA,NA,NA,0,0.5
"122","Saudi Arabia","SAU",1.22839696141758,1.85299295774648,NA,7.07,3.69617224880383,1.99436504889539,4.42857142857143,1.75,0,1,1,1.16672483447854,6.35809430052217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.43428317685817,3.45857231933038,1.98934810430445,3.60555127546399,0,0,0,0.5,4.14,2.39234449760766,2.1357371400443,1.85714285714286,3.5,0,0,0,10,5,7,1.85299295774648,0,0,1,1.5,1.36124683938898,1.2990769508005,NA,NA,NA,NA,NA,0,0.3
"123","Senegal","SEN",2.710954771205,7.44278169014085,NA,8.875,4.19617224880383,5.00769406928899,9.57142857142857,2.91666666666667,5,2,3,2.93720203303094,6.57003218622513,0,0,0,0,0,0,0,0,10,0,0,10,0,0,2,2,10,0,0,10,0,0,2,2,8.8034084308295,2.71888662831087,4.37576829486732,9.56182887467515,0,0,2,2,7.75,7.39234449760766,2.57260644843712,9.14285714285714,5.83333333333333,0,0,1.5,10,1,10,7.44278169014085,0,10,3,3.5,8.62715578284109,0.805977372290803,NA,1.73205080756888,NA,NA,NA,0,0.3
